location,lat,long,alt,year,bloom_date,bloom_doy,new_location,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Japan_bdod_15-30cm_mean,Japan_cec_15-30cm_mean,Japan_cfvo_15-30cm_mean,Japan_clay_15-30cm_mean,Japan_nitrogen_15-30cm_mean,Japan_ocd_15-30cm_mean,Japan_ocs_0-30cm_mean,Japan_phh2o_15-30cm_mean,Japan_sand_15-30cm_mean,Japan_silt_15-30cm_mean,Japan_soc_15-30cm_mean,MeteoSwiss_bdod_15-30cm_mean,MeteoSwiss_cec_15-30cm_mean,MeteoSwiss_cfvo_15-30cm_mean,MeteoSwiss_clay_15-30cm_mean,MeteoSwiss_nitrogen_15-30cm_mean,MeteoSwiss_ocd_15-30cm_mean,MeteoSwiss_ocs_0-30cm_mean,MeteoSwiss_phh2o_15-30cm_mean,MeteoSwiss_sand_15-30cm_mean,MeteoSwiss_silt_15-30cm_mean,MeteoSwiss_soc_15-30cm_mean,South Korea_bdod_15-30cm_mean,South Korea_cec_15-30cm_mean,South Korea_cfvo_15-30cm_mean,South Korea_clay_15-30cm_mean,South Korea_nitrogen_15-30cm_mean,South Korea_ocd_15-30cm_mean,South Korea_ocs_0-30cm_mean,South Korea_phh2o_15-30cm_mean,South Korea_sand_15-30cm_mean,South Korea_silt_15-30cm_mean,South Korea_soc_15-30cm_mean
South Korea/Cheongju,36.63924,127.44066,58.7,1991,1991-04-14,104,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Cheongju,36.63924,127.44066,58.7,1992,1992-04-05,96,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Cheongju,36.63924,127.44066,58.7,1993,1993-04-17,107,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Cheongju,36.63924,127.44066,58.7,1994,1994-04-09,99,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Cheongju,36.63924,127.44066,58.7,2015,2015-04-04,94,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Cheongju,36.63924,127.44066,58.7,2016,2016-04-03,94,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Cheongju,36.63924,127.44066,58.7,2017,2017-04-07,97,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Cheongju,36.63924,127.44066,58.7,2018,2018-04-03,93,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Cheongju,36.63924,127.44066,58.7,2019,2019-04-06,96,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Cheongju,36.63924,127.44066,58.7,2020,2020-03-29,89,South Korea,120,113,29,10032,304,-85,389,239,-14,245,-14,1202,288,26,82,671,85,667,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Daejeon,36.372,127.37212,68.9,1980,1980-04-12,103,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1981,1981-04-13,103,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1982,1982-04-06,96,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1983,1983-04-08,98,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1984,1984-04-16,107,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1985,1985-04-11,101,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1986,1986-04-12,102,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1987,1987-04-09,99,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1988,1988-04-13,104,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1989,1989-04-05,95,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1990,1990-04-05,95,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1991,1991-04-11,101,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1992,1992-04-02,93,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1993,1993-04-05,95,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1994,1994-04-07,97,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,1995,1995-04-14,104,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,2015,2015-04-01,91,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,2016,2016-04-02,93,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,2017,2017-04-06,96,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,2018,2018-04-02,92,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,2019,2019-04-06,96,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Daejeon,36.372,127.37212,68.9,2020,2020-03-29,89,South Korea,124,109,29,9643,302,-69,371,245,-4,245,-4,1311,295,28,82,736,94,736,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,113,97,267,117,185,44,59,365,368,148
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1980,1980-04-02,93,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1981,1981-04-15,105,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1982,1982-04-14,104,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1983,1983-04-14,104,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1984,1984-04-23,114,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1985,1985-04-02,92,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1986,1986-04-18,108,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1987,1987-04-18,108,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1988,1988-04-19,110,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1989,1989-04-01,91,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1990,1990-04-13,103,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1991,1991-04-19,109,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1992,1992-04-06,97,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1993,1993-04-17,107,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,1994,1994-04-12,102,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Chupungnyeong,36.22023,127.99457,243.7,2015,2015-04-17,107,South Korea,109,106,29,9467,285,-79,364,227,-18,227,-18,1212,291,26,79,668,90,668,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,110,329,139,170,51,60,292,379,116
South Korea/Pohang,36.03201,129.38002,3.94,1980,1980-04-12,103,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1981,1981-04-15,105,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1984,1984-04-18,109,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1985,1985-04-14,104,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1986,1986-04-09,99,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1987,1987-04-01,91,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1988,1988-04-13,104,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1989,1989-04-03,93,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1990,1990-04-02,92,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1991,1991-04-15,105,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1992,1992-04-03,94,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1993,1993-04-11,101,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,1994,1994-04-01,91,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,2015,2015-04-01,91,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,2016,2016-03-31,91,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,2017,2017-03-31,90,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,2018,2018-03-29,88,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,2019,2019-03-27,86,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Pohang,36.03201,129.38002,3.94,2020,2020-03-26,86,South Korea,141,84,26,8179,294,-25,319,242,32,242,32,1084,180,29,58,511,108,511,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Korea/Gunsan,36.0053,126.76135,23.2,1980,1980-04-22,113,South Korea,126,88,25,9263,298,-50,348,242,6,242,6,1225,264,34,72,637,108,637,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,76,310,98,162,47,57,300,390,128
South Korea/Gunsan,36.0053,126.76135,23.2,1981,1981-04-02,92,South Korea,126,88,25,9263,298,-50,348,242,6,242,6,1225,264,34,72,637,108,637,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,76,310,98,162,47,57,300,390,128
South Korea/Gunsan,36.0053,126.76135,23.2,1982,1982-04-02,92,South Korea,126,88,25,9263,298,-50,348,242,6,242,6,1225,264,34,72,637,108,637,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,76,310,98,162,47,57,300,390,128
South Korea/Gunsan,36.0053,126.76135,23.2,1983,1983-04-16,106,South Korea,126,88,25,9263,298,-50,348,242,6,242,6,1225,264,34,72,637,108,637,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,76,310,98,162,47,57,300,390,128
South Korea/Gunsan,36.0053,126.76135,23.2,1984,1984-04-23,114,South Korea,126,88,25,9263,298,-50,348,242,6,242,6,1225,264,34,72,637,108,637,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,76,310,98,162,47,57,300,390,128
South Korea/Gunsan,36.0053,126.76135,23.2,1985,1985-04-02,92,South Korea,126,88,25,9263,298,-50,348,242,6,242,6,1225,264,34,72,637,108,637,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,76,310,98,162,47,57,300,390,128
South Korea/Gunsan,36.0053,126.76135,23.2,1986,1986-04-22,112,South Korea,126,88,25,9263,298,-50,348,242,6,242,6,1225,264,34,72,637,108,637,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,76,310,98,162,47,57,300,390,128
South Korea/Gunsan,36.0053,126.76135,23.2,1988,1988-04-21,112,South Korea,126,88,25,9263,298,-50,348,242,6,242,6,1225,264,34,72,637,108,637,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,133,76,310,98,162,47,57,300,390,128
